Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak
12/31/2017,72367,33029,FL,Miami-Fort Lauderdale,Broward,Pembroke Pines,2221,411700,0.000242954,0.013789707,0.059444159,0.08412965800000001,0.0051720659999999995,2006-06,2006-Q2,474700,-0.132715399
12/31/2017,81954,54880,WI,Duluth,Douglas,Superior,2222,123000,-0.004048583,0.003262643,0.033613445,0.025215249,0.004499625,2007-05,2007-Q2,136200,-0.0969163
12/31/2017,60786,7740,NJ,New York,Monmouth,Long Branch,2223,380000,-0.003931848,0.00422833,0.095100865,0.040288133,-0.004241458,2006-06,2006-Q2,417200,-0.08916586800000001
12/31/2017,90991,75605,TX,Longview,Gregg,Longview,2224,168800,0.000592768,0.008965929000000001,0.05830721,0.01931735,0.012554988000000001,2017-12,2017-Q4,168800,0.0
12/31/2017,60750,7666,NJ,New York,Bergen,Teaneck,2225,386600,-0.002322581,0.008346375,0.052545602999999996,0.039058007,-0.008840578,2006-05,2006-Q2,430800,-0.102599814
12/31/2017,84188,59801,MT,Missoula,Missoula,Missoula,2226,235100,0.011182796000000002,0.044888889,0.091457753,0.047180779000000006,0.012419983,2017-12,2017-Q4,235100,0.0
12/31/2017,84599,60586,IL,Chicago,Will,Plainfield,2227,222900,0.0036019809999999998,0.005866426,0.046970409000000005,0.063034558,-0.003347148,2006-11,2006-Q4,239900,-0.07086286
12/31/2017,84947,61401,IL,Galesburg,Knox,Galesburg,2228,64000,0.0,-0.001560062,0.012658228,0.005721925,0.001576076,2009-06,2009-Q2,77700,-0.17631917600000002
12/31/2017,59036,3102,NH,Manchester,Hillsborough,Manchester,2229,208000,0.005316578000000001,0.016617791,0.06940874,0.059495646,0.001943695,2006-02,2006-Q1,228100,-0.088119246
12/31/2017,58553,1930,MA,Boston,Essex,Gloucester,2230,432000,0.002785515,0.011472723,0.072758878,0.050113761,0.01460282,2017-12,2017-Q4,432000,0.0
12/31/2017,68756,25801,WV,Beckley,Raleigh,Beckley,2231,82100,-0.002430134,-0.002430134,0.034005038,0.029187994,,2015-03,2015-Q1,87100,-0.057405280999999996
12/31/2017,83136,57103,SD,Sioux Falls,Minnehaha,Sioux Falls,2232,166600,0.017094017,0.031578947,0.10844976699999999,0.051998921,0.023320125,2017-12,2017-Q4,166600,0.0
12/31/2017,58971,2893,RI,Providence,Kent,West Warwick,2233,208700,0.017552413,0.054573017,0.138570649,0.069425967,-0.005889907,2006-05,2006-Q2,244500,-0.14642126800000002
12/31/2017,84651,60654,IL,Chicago,Cook,Chicago,2234,271500,-0.005130084,-0.018438178,0.055598756,0.05422365,0.00515225,2017-09,2017-Q3,276600,-0.018438178
12/31/2017,97535,94061,CA,San Francisco,San Mateo,Redwood City,2235,1580700,0.015612953,0.044124447000000004,0.167947392,0.149382677,0.064467757,2017-12,2017-Q4,1580700,0.0
12/31/2017,82268,55418,MN,Minneapolis-St Paul,Hennepin,Minneapolis,2236,237600,0.00635324,0.021935483999999998,0.065470852,0.083243601,0.014669485,2017-12,2017-Q4,237600,0.0
12/31/2017,76234,42104,KY,Bowling Green,Warren,Bowling Green,2237,198500,0.004046535,0.012238654,0.08056614,0.046035079000000007,0.027524435,2017-12,2017-Q4,198500,0.0
12/31/2017,81324,53402,WI,Racine,Racine,Caledonia,2238,148200,-0.0006743089999999999,0.004745763,0.065420561,0.032660986,-0.01397729,2006-03,2006-Q1,172300,-0.139872316
12/31/2017,96029,90048,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,2239,1574200,0.001017423,0.028821646,0.005621566,0.114427586,0.032490756,2017-12,2017-Q4,1574200,0.0
12/31/2017,79053,48195,MI,Detroit,Wayne,Southgate,2240,114600,0.0008733619999999999,0.011473963,0.074039363,0.11134163300000001,-0.006156295,2004-09,2004-Q3,138100,-0.170166546
12/31/2017,74217,37174,TN,Nashville,Maury,Spring Hill,2241,267400,0.002624672,0.013646702,0.085227273,0.087250828,0.033142933,2017-12,2017-Q4,267400,0.0
12/31/2017,95082,85746,AZ,Tucson,Pima,Tucson,2242,153800,0.00852459,0.034297243,0.10647482,0.112135185,-0.012321144,2006-11,2006-Q4,185800,-0.172228202
12/31/2017,95845,89149,NV,Las Vegas,Clark,Las Vegas,2243,271700,0.007415646999999999,0.038211693,0.139203354,0.129797622,-0.009859469000000001,2006-05,2006-Q2,344600,-0.21154962300000002
12/31/2017,92306,78210,TX,San Antonio,Bexar,San Antonio,2244,103700,0.009737098000000001,0.058163265,0.19607843100000003,0.090316887,0.02836259,2017-12,2017-Q4,103700,0.0
12/31/2017,99254,97404,OR,Eugene,Lane,Eugene,2245,258000,0.004281822,0.015748031000000003,0.075448103,0.07693913,0.011510298,2017-12,2017-Q4,258000,0.0
12/31/2017,98386,95695,CA,Sacramento,Yolo,Woodland,2246,352400,0.012643678,0.030409357,0.11979663199999999,0.127498275,-8.50907e-05,2006-03,2006-Q1,430300,-0.18103648600000002
12/31/2017,97766,94560,CA,San Francisco,Alameda,Newark,2247,817800,0.0147661,0.040193335,0.12165683699999999,0.149768853,0.035888555,2017-12,2017-Q4,817800,0.0
12/31/2017,65782,19114,PA,Philadelphia,Philadelphia,Philadelphia,2248,193600,0.005714286,0.021097046,0.06549257,0.033490384,0.001668095,2006-07,2006-Q3,197500,-0.019746835
12/31/2017,96933,92591,CA,Riverside,Riverside,Temecula,2249,431800,0.00046339199999999997,0.011478098,0.059631902,0.089410882,0.0074778169999999995,2006-07,2006-Q3,471700,-0.084587662
12/31/2017,60632,7202,NJ,New York,Union,Elizabeth,2250,271700,0.011541325,0.036231884,0.07945967400000001,0.069578885,-0.037116615,2006-08,2006-Q3,407000,-0.332432432
12/31/2017,73411,35244,AL,Birmingham,Jefferson,Hoover,2251,276700,0.0032632340000000003,0.008749544,0.027860327,0.029641211,0.002046705,2017-12,2017-Q4,276700,0.0
12/31/2017,61780,10304,NY,New York,Richmond,New York,2252,516100,0.002135922,0.010969638,0.163435528,0.07547543799999999,0.023957532,2017-12,2017-Q4,516100,0.0
12/31/2017,97072,92879,CA,Riverside,Riverside,Corona,2253,422000,-0.00094697,0.008122312,0.067813765,0.099186385,0.00431885,2006-07,2006-Q3,484900,-0.129717468
12/31/2017,98157,95380,CA,Modesto,Stanislaus,Turlock,2254,262300,0.012350443999999999,0.038811881,0.09748954,0.147215145,0.0031811490000000003,2006-03,2006-Q1,332700,-0.211602044
12/31/2017,67658,23323,VA,Virginia Beach,Chesapeake City,Chesapeake,2255,246600,0.0032546790000000003,0.009001637,0.0069416090000000005,0.021424582999999997,-0.002637725,2007-02,2007-Q1,254600,-0.031421838
12/31/2017,60256,6340,CT,New London,New London,Town of Groton,2256,206600,0.003887269,0.009775171,0.058401639000000005,0.022774106000000002,-0.015242376,2006-07,2006-Q3,246500,-0.161866126
12/31/2017,74503,37830,TN,Knoxville,Anderson,Oak Ridge,2257,125900,-0.0015860429999999999,0.0047885079999999995,0.057094877999999995,0.03638107,0.005652359,2017-11,2017-Q4,126100,-0.0015860429999999999
12/31/2017,90640,75038,TX,Dallas-Fort Worth,Dallas,Irving,2258,268200,0.009029345,0.019384265,0.091575092,0.095731678,0.036499075,2017-12,2017-Q4,268200,0.0
12/31/2017,60970,8080,NJ,Philadelphia,Gloucester,Washington Township,2259,232700,-0.00427899,-0.00427899,-0.0064047819999999995,0.011840251999999999,-0.015411649,2006-10,2006-Q4,287100,-0.189481017
12/31/2017,70631,29650,SC,Greenville,Greenville,Greer,2260,212100,0.004737091,0.015804598,0.055749129,0.046975743,0.019413222,2017-12,2017-Q4,212100,0.0
12/31/2017,91891,77381,TX,Houston,Montgomery,The Woodlands,2261,327300,0.006767149,0.017723881,0.03477711,0.056632397,0.033552181,2017-12,2017-Q4,327300,0.0
12/31/2017,98921,96786,HI,Urban Honolulu,Honolulu,Wahiawa,2262,615800,0.008020953,0.021735523,0.075821104,0.07327447200000001,0.026214273,2017-12,2017-Q4,615800,0.0
12/31/2017,81646,54311,WI,Green Bay,Brown,Green Bay,2263,192500,0.004697286,0.013157895,0.060022026,0.040818263,0.017086142,2017-12,2017-Q4,192500,0.0
12/31/2017,84276,60007,IL,Chicago,Cook,Elk Grove Village,2264,246400,0.0,-0.0016207460000000002,0.028810021,0.044497514,-0.017507288,2007-01,2007-Q1,312300,-0.21101505
12/31/2017,79123,48312,MI,Detroit,Macomb,Sterling Heights,2265,184800,0.003802281,0.007084469,0.071304348,0.08624090300000001,0.016566025,2005-08,2005-Q3,186400,-0.008583691
12/31/2017,66019,19606,PA,Reading,Berks,Exeter Township,2266,172300,0.001744186,0.015321155,0.064894932,0.029070417999999997,-0.0009239010000000001,2007-04,2007-Q2,175800,-0.019908987
12/31/2017,61129,8618,NJ,Trenton,Mercer,Trenton,2267,138500,0.014652015,0.035901272000000005,-0.000721501,0.042831169,-0.017711761,2007-11,2007-Q4,165700,-0.164152082
12/31/2017,61899,10705,NY,New York,Westchester,Yonkers,2268,461300,-0.002378893,-0.001515152,0.064129181,0.037146282999999995,-0.007665768000000001,2007-02,2007-Q1,518400,-0.110146605
12/31/2017,64257,15701,PA,Indiana,Indiana,White Township,2269,140500,0.0,0.011519078,0.049290515,0.029315587999999997,0.044736827,2017-12,2017-Q4,140500,0.0
12/31/2017,75572,40218,KY,Louisville/Jefferson County,Jefferson,Louisville,2270,122200,0.0008190010000000001,0.0032840720000000003,0.043552519000000005,0.045982160999999994,0.022523352000000003,2017-12,2017-Q4,122200,0.0
12/31/2017,81853,54729,WI,Eau Claire,Chippewa,Chippewa Falls,2271,166700,-0.001796407,-0.008328376,0.024585126000000002,0.042932137,0.01804572,2017-05,2017-Q2,169400,-0.015938607
12/31/2017,83708,58503,ND,Bismarck,Burleigh,Bismarck,2272,325800,0.010545906,0.024206224,0.022919937,0.043438992,,2017-12,2017-Q4,325800,0.0
12/31/2017,73003,34109,FL,Naples,Collier,Naples,2273,382600,-0.009834369,-0.0049414820000000005,-0.03627204,0.061191154000000005,,2016-11,2016-Q4,398400,-0.039658635
12/31/2017,99962,98683,WA,Portland,Clark,Vancouver,2274,357900,0.006751055,0.024034335,0.081268882,0.09737345,0.021967115,2017-12,2017-Q4,357900,0.0
12/31/2017,74248,37217,TN,Nashville,Davidson,Nashville,2275,196000,0.011874032,0.034300792000000004,0.152263374,0.108699986,0.037145756,2017-12,2017-Q4,196000,0.0
12/31/2017,84773,61032,IL,Freeport,Stephenson,Freeport,2276,74100,0.0,0.006793478,-0.005369128000000001,0.066519461,-0.007383405,2005-10,2005-Q4,83700,-0.11469534099999999
12/31/2017,71774,32082,FL,Jacksonville,Saint Johns,Ponte Vedra Beach,2277,477300,-0.001255493,-0.006452956,0.019871795,0.060158373,-0.000917208,2006-07,2006-Q3,520300,-0.082644628
12/31/2017,96870,92410,CA,Riverside,San Bernardino,San Bernardino,2278,223200,0.016856492,0.040559441,0.067942584,0.161905255,-0.014993832,2006-07,2006-Q3,297200,-0.248990579
12/31/2017,95514,88011,NM,Las Cruces,Dona Ana,Las Cruces,2279,194700,-0.006125574,-0.003582395,0.00880829,-0.001228128,-0.01579401,2009-06,2009-Q2,237500,-0.180210526
12/31/2017,75108,39042,MS,Jackson,Rankin,Brandon,2280,169200,0.014997001000000001,0.026699029,0.049627792000000004,0.024928932999999997,,2017-12,2017-Q4,169200,0.0
12/31/2017,90228,74014,OK,Tulsa,Tulsa,Broken Arrow,2281,168600,0.00297442,0.015662651,0.015051173999999999,0.02765888,0.021195531,2017-03,2017-Q1,171200,-0.015186916000000002
12/31/2017,99127,97213,OR,Portland,Multnomah,Portland,2282,474800,0.007426268000000001,0.004655099,0.008710431,0.10484941699999999,0.04535506,2017-03,2017-Q1,479500,-0.009801876999999999
12/31/2017,66567,20707,MD,Washington,Prince Georges,Laurel,2283,279700,0.00647715,0.018572468999999998,0.02341749,0.079387309,-0.011689578999999999,2007-05,2007-Q2,331000,-0.154984894
12/31/2017,96385,91362,CA,Ventura,Ventura,Thousand Oaks,2284,814200,0.004441155,0.019278918,0.053844163,0.056316488,0.011225569,2006-05,2006-Q2,815300,-0.0013491970000000001
12/31/2017,94850,85258,AZ,Phoenix,Maricopa,Scottsdale,2285,471600,0.0,0.009633911,0.058823529000000006,0.051891852999999995,-0.002550784,2006-06,2006-Q2,515500,-0.085160039
12/31/2017,99707,98312,WA,Bremerton,Kitsap,Bremerton,2286,269700,0.001857355,0.007094847,0.065165877,0.092361464,0.012582457,2017-05,2017-Q2,271500,-0.006629834
12/31/2017,70977,30238,GA,Atlanta,Clayton,Irondale,2287,99200,0.018480493,0.047518479,0.145496536,,,2017-12,2017-Q4,99200,0.0
12/31/2017,96346,91311,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,2288,632000,0.001902346,0.01087652,0.092291739,0.08021535099999999,0.009989648,2017-12,2017-Q4,632000,0.0
12/31/2017,87498,67203,KS,Wichita,Sedgwick,Wichita,2289,94900,0.0,0.006362672,0.066292135,0.031927227999999995,0.013733008,2017-12,2017-Q4,94900,0.0
12/31/2017,65660,18951,PA,Philadelphia,Bucks,Richland Township,2290,262200,-0.001142857,0.001527884,0.017067494,0.022581586,-0.003405951,2007-05,2007-Q2,282200,-0.070871722
12/31/2017,60290,6405,CT,New Haven,New Haven,Branford,2291,271400,0.001106603,0.009297136,0.009297136,0.013180586000000001,-0.014128237,2006-04,2006-Q2,326800,-0.16952264399999997
12/31/2017,89442,72204,AR,Little Rock,Pulaski,Little Rock,2292,74900,-0.0026631159999999997,0.023224044,0.053445850999999996,0.018620056,0.001209611,2008-12,2008-Q4,76300,-0.018348623999999997
12/31/2017,70178,28734,NC,,Macon,Franklin,2293,117500,-0.020016681,-0.046266234,0.094040968,0.039304524,-0.009600622,2008-01,2008-Q1,129400,-0.091962906
12/31/2017,79124,48313,MI,Detroit,Macomb,Sterling Heights,2294,182900,0.007713499,0.015546918,0.05967555,0.084353224,0.014613701000000002,2003-11,2003-Q4,183000,-0.000546448
12/31/2017,96844,92374,CA,Riverside,San Bernardino,Redlands,2295,352000,0.006001715,0.013532968999999999,0.06828528099999999,0.113535099,0.00568516,2006-04,2006-Q2,384300,-0.08404892
12/31/2017,97701,94401,CA,San Francisco,San Mateo,San Mateo,2296,1026500,0.018252158,0.053685075,0.19876211600000002,0.143727839,0.046063873,2017-12,2017-Q4,1026500,0.0
12/31/2017,91187,76013,TX,Dallas-Fort Worth,Tarrant,Arlington,2297,194000,0.007268951,0.019442985,0.090500281,0.091714011,0.032059008,2017-12,2017-Q4,194000,0.0
12/31/2017,98849,96707,HI,Urban Honolulu,Honolulu,Kapolei,2298,644200,0.005933791,0.021080995,0.07081117,0.070609391,0.020322574,2017-12,2017-Q4,644200,0.0
12/31/2017,99516,98031,WA,Seattle,King,East Hill-Meridian,2299,402700,0.009779338,0.024942733999999998,0.125803746,0.111851168,0.017458357,2017-12,2017-Q4,402700,0.0
12/31/2017,96463,91701,CA,Riverside,San Bernardino,Rancho Cucamonga,2300,532500,0.00737798,0.016027476000000002,0.053620894,0.084044597,0.011790953,2006-05,2006-Q2,573200,-0.071004885
12/31/2017,66081,19901,DE,Dover,Kent,Dover,2301,172700,0.006997085,0.017678256,0.031044776,0.020548263,-0.009397059000000001,2007-06,2007-Q2,190800,-0.09486373199999999
12/31/2017,93207,80017,CO,Denver,Arapahoe,Aurora,2302,286700,0.007732865,0.019196587,0.088872009,0.143559443,0.061731527,2017-12,2017-Q4,286700,0.0
12/31/2017,92640,78729,TX,Austin,Williamson,Jollyville,2303,280800,0.010435408,0.02970297,0.05524239,0.08988146300000001,0.036132124,2017-12,2017-Q4,280800,0.0
12/31/2017,62058,11249,NY,New York,Kings,New York,2304,1129000,-0.008082938000000001,-0.001150137,0.016384588000000002,0.10003771800000001,,2017-11,2017-Q4,1138200,-0.008082938000000001
12/31/2017,97739,94531,CA,San Francisco,Contra Costa,Antioch,2305,465100,0.008893709,0.024675039,0.081376424,0.133012033,-0.002627714,2006-07,2006-Q3,592100,-0.214490795
12/31/2017,97007,92707,CA,Los Angeles-Long Beach-Anaheim,Orange,Santa Ana,2306,487100,0.004744224,0.012261013999999999,0.079804921,0.09536798699999999,-0.010311973,2007-01,2007-Q1,608000,-0.198848684
12/31/2017,91180,76006,TX,Dallas-Fort Worth,Tarrant,Arlington,2307,265800,0.006436956,0.011800533,0.061077844000000006,0.081317067,0.031670979,2017-12,2017-Q4,265800,0.0
12/31/2017,95988,90007,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,2308,744600,-0.002010454,0.008669737,0.127327782,0.13592988,,2017-11,2017-Q4,746100,-0.002010454
12/31/2017,75159,39120,MS,Natchez,Adams,Natchez,2309,101000,-0.048964218,-0.063079777,-0.10301953800000001,-0.037075341,,2013-04,2013-Q2,122000,-0.172131148
12/31/2017,96649,92107,CA,San Diego,San Diego,San Diego,2310,906400,0.0058817,0.020605788,0.042438183,0.075327465,0.024693362000000003,2017-12,2017-Q4,906400,0.0
12/31/2017,61152,8723,NJ,New York,Ocean,Brick,2311,274400,0.008082292,0.018559762,0.069785575,0.032542461,-0.006841756,2006-09,2006-Q3,315600,-0.130544994
12/31/2017,81236,53132,WI,Milwaukee,Milwaukee,Franklin,2312,162500,0.005569307,0.009944065,0.10469068699999999,0.040879235,-0.00361921,2005-11,2005-Q4,176200,-0.077752554
12/31/2017,75548,40165,KY,Louisville/Jefferson County,Bullitt,Shepherdsville,2313,166200,0.009720535,0.028465347000000002,0.07642487,0.04955234099999999,0.029973692000000003,2017-12,2017-Q4,166200,0.0
12/31/2017,99146,97233,OR,Portland,Multnomah,Portland,2314,273300,0.010351200999999999,0.016741071,0.07387033400000001,0.13468366699999998,0.027284922000000003,2017-12,2017-Q4,273300,0.0
12/31/2017,84592,60565,IL,Chicago,Du Page,Naperville,2315,374500,0.004560086,0.017110266000000002,0.004290695,0.02072094,-0.001928649,2007-06,2007-Q2,388200,-0.035291087
12/31/2017,70894,30117,GA,Atlanta,Carroll,Carrollton,2316,129700,0.019654088,0.048504446,0.10571185,0.11816839900000001,0.012278023999999998,2017-12,2017-Q4,129700,0.0
12/31/2017,99626,98203,WA,Seattle,Snohomish,Everett,2317,366800,0.007138935,0.020305981,0.129310345,0.119389878,0.016475997,2017-12,2017-Q4,366800,0.0
12/31/2017,61905,10801,NY,New York,Westchester,New Rochelle,2318,503500,0.0063961619999999995,0.017377248,0.037502576,0.041079085,-0.007888926,2007-02,2007-Q1,578200,-0.129194051
12/31/2017,72434,33131,FL,Miami-Fort Lauderdale,Miami-Dade,Miami,2319,386700,-0.008207233000000001,-0.017530488,-0.060038892,0.022255034,-0.01323248,2007-04,2007-Q2,481800,-0.197384807
12/31/2017,84614,60612,IL,Chicago,Cook,Chicago,2320,217900,-0.000917011,-0.0045682959999999995,0.083540527,0.077252373,-0.017999335,2007-01,2007-Q1,269500,-0.191465677
12/31/2017,97003,92703,CA,Los Angeles-Long Beach-Anaheim,Orange,Santa Ana,2321,503800,0.002986263,0.008406725,0.082742317,0.09577333699999999,-0.005804735,2006-07,2006-Q3,595600,-0.154130289
12/31/2017,63967,15236,PA,Pittsburgh,Allegheny,Baldwin Township,2322,162700,0.000615006,0.004941322,0.053756477000000004,0.049309009,0.025404891000000002,2017-12,2017-Q4,162700,0.0
12/31/2017,93598,80920,CO,Colorado Springs,El Paso,Colorado Springs,2323,326600,0.003071253,0.014916097,0.082173625,0.053480723,0.021236254,2017-12,2017-Q4,326600,0.0
12/31/2017,96921,92570,CA,Riverside,Riverside,Perris,2324,324100,0.0027846529999999998,0.023042929,0.09530246699999999,0.136680038,-0.012219371000000001,2006-09,2006-Q3,422500,-0.232899408
12/31/2017,98168,95401,CA,Santa Rosa,Sonoma,Santa Rosa,2325,504900,0.010001999999999999,0.032304232,0.083941606,0.127330093,0.01960531,2006-05,2006-Q2,510000,-0.01
12/31/2017,96769,92264,CA,Riverside,Riverside,Palm Springs,2326,298900,-0.005655355999999999,0.020484807,0.021531099999999997,0.08585577400000001,0.0013142339999999998,2006-05,2006-Q2,358400,-0.166015625
12/31/2017,84609,60607,IL,Chicago,Cook,Chicago,2327,314600,0.012226512,0.018452574,0.036231884,0.080213466,0.013029443,2017-04,2017-Q2,325900,-0.034673213
12/31/2017,81296,53216,WI,Milwaukee,Milwaukee,Milwaukee,2328,81000,0.0,0.0049627790000000005,0.08724832199999999,0.044995289,-0.035276844,2006-08,2006-Q3,119700,-0.32330827100000004
12/31/2017,70681,29710,SC,Charlotte,York,Clover,2329,198700,0.008629442,0.024226803999999998,0.097790055,0.059259383,0.015007872,2017-12,2017-Q4,198700,0.0
12/31/2017,86315,64068,MO,Kansas City,Clay,Liberty,2330,174700,0.009243211999999999,0.031896043,0.07772979599999999,0.045879131,0.009397611,2017-12,2017-Q4,174700,0.0
12/31/2017,66084,19904,DE,Dover,Kent,Dover,2331,178700,0.003932584,0.014764338,0.046865847,0.026361427000000003,-0.006894065,2007-06,2007-Q2,196800,-0.091971545
12/31/2017,71059,30341,GA,Atlanta,Dekalb,Chamblee,2332,323700,0.006842924,0.009984399,0.039832959,0.090085808,0.030498743,2017-12,2017-Q4,323700,0.0
12/31/2017,91329,76248,TX,Dallas-Fort Worth,Tarrant,Keller,2333,385500,0.003644884,0.009426551,0.050695012000000005,0.07342430000000001,0.036753885,2017-12,2017-Q4,385500,0.0
12/31/2017,73535,35601,AL,Decatur,Morgan,Decatur,2334,79500,0.0025220679999999997,-0.014869888000000001,0.092032967,,,2017-06,2017-Q2,82000,-0.030487805
12/31/2017,89133,71603,AR,Pine Bluff,Jefferson,Pine Bluff,2335,78600,0.00255102,0.016817593999999998,0.06504065,-0.019425287,,2012-09,2012-Q3,91200,-0.138157895
12/31/2017,93200,80010,CO,Denver,Arapahoe,Aurora,2336,253300,0.007157058000000001,0.023021002000000002,0.10034752400000001,0.16966196100000003,,2017-12,2017-Q4,253300,0.0
12/31/2017,72465,33162,FL,Miami-Fort Lauderdale,Miami-Dade,North Miami Beach,2337,230700,0.004353505,0.042947559,0.19471776300000002,0.171618608,-0.016333528,2007-03,2007-Q1,288600,-0.20062370100000002
12/31/2017,61991,11040,NY,New York,Nassau,North New Hyde Park,2338,643700,0.006725055,0.016261446000000002,0.071226494,0.062758433,0.018840249,2017-12,2017-Q4,643700,0.0
12/31/2017,69370,27511,NC,Raleigh,Wake,Cary,2339,264000,0.005331302,0.019698725,0.08241082400000001,0.072782409,0.029498404,2017-12,2017-Q4,264000,0.0
12/31/2017,72400,33071,FL,Miami-Fort Lauderdale,Broward,Coral Springs,2340,373700,0.000535475,0.014386536,0.055053642,0.092694029,0.0081106,2006-02,2006-Q1,429100,-0.129107434
12/31/2017,72079,32578,FL,Crestview-Fort Walton Beach-Destin,Okaloosa,Niceville,2341,266300,0.002258186,0.003391108,0.026599846,0.046861050999999994,0.0064974030000000006,2005-12,2005-Q4,312900,-0.14892937
12/31/2017,84696,60901,IL,Kankakee,Kankakee,Kankakee,2342,81100,-0.001231527,0.008706468,-0.003685504,-0.034574255,-0.01672508,2012-08,2012-Q3,107500,-0.245581395
12/31/2017,93244,80112,CO,Denver,Arapahoe,Centennial,2343,437600,0.005745806,0.012728535,0.050912584000000004,0.085615364,0.047511193,2017-12,2017-Q4,437600,0.0
12/31/2017,72931,33950,FL,Punta Gorda,Charlotte,Punta Gorda,2344,336300,0.000595061,0.00869826,-0.026064292000000003,0.074315399,0.001348032,2005-10,2005-Q4,418500,-0.19641577100000002
12/31/2017,65754,19083,PA,Philadelphia,Delaware,Havertown,2345,306000,-0.000326691,0.004596192,0.035883548,0.030514515,0.00211592,2006-06,2006-Q2,308100,-0.006815969
12/31/2017,97333,93555,CA,Bakersfield,Kern,Ridgecrest,2346,189600,0.007974482,0.030434782999999997,0.11202346,0.055246668,0.010319726,2006-07,2006-Q3,209300,-0.09412326800000001
12/31/2017,84361,60107,IL,Chicago,Cook,Streamwood,2347,184600,0.004352557,0.01372872,0.018201875,0.066167352,-0.021322461,2007-05,2007-Q2,234200,-0.211784799
12/31/2017,97585,94131,CA,San Francisco,San Francisco,San Francisco,2348,1530600,0.031123686,0.082461103,0.123788546,0.118818256,0.05235937,2017-12,2017-Q4,1530600,0.0
12/31/2017,58979,2904,RI,Providence,Providence,North Providence,2349,200300,0.00906801,0.03621314,0.144571429,0.075649461,-0.008659268000000001,2006-04,2006-Q2,244200,-0.17977068
12/31/2017,66646,20815,MD,Washington,Montgomery,Friendship Village,2350,859400,-0.006129293,-0.007850381,-0.016592287,0.022770366,0.010078394000000001,2017-03,2017-Q1,886300,-0.030350897
12/31/2017,66648,20817,MD,Washington,Montgomery,Bethesda,2351,843000,-0.00366387,-0.011491557,-0.007184077,0.02019544,0.007603945,2017-05,2017-Q2,864500,-0.024869867
12/31/2017,80281,50310,IA,Des Moines,Polk,Des Moines,2352,151100,0.005992010999999999,0.02232747,0.007333333,0.039988588,0.014376821000000001,2017-12,2017-Q4,151100,0.0
12/31/2017,65819,19152,PA,Philadelphia,Philadelphia,Philadelphia,2353,191200,0.011640211999999999,0.032397407999999996,0.06458797299999999,0.03718069,0.000629791,2006-05,2006-Q2,201800,-0.052527255
12/31/2017,74559,37922,TN,Knoxville,Knox,Knoxville,2354,316800,0.005395113000000001,0.018649518,0.027570547999999997,0.041111112000000005,0.01626397,2017-12,2017-Q4,316800,0.0
12/31/2017,85387,62269,IL,St. Louis,Saint Clair,O Fallon,2355,185600,0.0,0.011995638000000001,0.04269662900000001,0.026813302,-0.005892786,2007-03,2007-Q1,200200,-0.072927073
12/31/2017,73379,35209,AL,Birmingham,Jefferson,Homewood,2356,322200,0.00436409,0.014483626999999999,0.071499834,0.067432731,0.021327782000000003,2017-12,2017-Q4,322200,0.0
12/31/2017,98002,95134,CA,San Jose,Santa Clara,San Jose,2357,929000,0.033485371,0.10819515699999999,0.208691127,0.123361352,0.052315422,2017-12,2017-Q4,929000,0.0
12/31/2017,77033,44133,OH,Cleveland,Cuyahoga,North Royalton,2358,207000,0.004366812,0.013712047,0.087756174,0.04226282,0.009781653000000001,2017-12,2017-Q4,207000,0.0
12/31/2017,60113,6053,CT,Hartford,Hartford,New Britain,2359,143600,-0.005540166,0.007012623000000001,0.059778597999999995,0.019003722,-0.016038287,2007-08,2007-Q3,171900,-0.16463059900000002
12/31/2017,96747,92240,CA,Riverside,Riverside,Desert Hot Springs,2360,205300,0.0009751339999999999,0.021901444,0.131753032,0.125646755,-0.014339333000000001,2006-08,2006-Q3,291000,-0.294501718
12/31/2017,93281,80204,CO,Denver,Denver,Denver,2361,338700,0.00564133,0.018034265,0.104696673,0.146472963,,2017-12,2017-Q4,338700,0.0
12/31/2017,99541,98059,WA,Seattle,King,Renton,2362,574400,0.006130671,0.026814444,0.152487961,0.113204699,0.029305536,2017-12,2017-Q4,574400,0.0
12/31/2017,66589,20735,MD,Washington,Prince Georges,Clinton,2363,287400,0.005598321,0.021685034,0.042815675,0.082333645,-0.013247213,2006-11,2006-Q4,347500,-0.17294964
12/31/2017,74287,37312,TN,Cleveland,Bradley,Cleveland,2364,163200,0.0055452869999999994,0.011779293,0.052903226,0.040214902000000004,0.017802248,2017-12,2017-Q4,163200,0.0
12/31/2017,78734,47715,IN,Evansville,Vanderburgh,Evansville,2365,127800,-0.0015625,-0.0046728970000000005,0.038180341,0.011497273999999998,0.0054825740000000005,2017-09,2017-Q3,128400,-0.0046728970000000005
12/31/2017,79303,48642,MI,Midland,Midland,Midland,2366,137200,0.008823529,0.016296296000000002,0.040181956,0.010994963,0.001692025,2005-10,2005-Q4,140900,-0.026259759
